periodo;codigo_serie;perfil;cliente_id;periodo_ponderacion;ponderador_mes;yhat_cliente;li_cliente;ls_cliente;submodelo;version_param;clasificacion_serie;nivel_agregacion;precio_base;precio_ajustado;monto_yhat;monto_li;monto_ls;months_diff
2026-11;SONDA NELATON PVC N° 14 T/K94;DRO;8071;2025-11;1,0;863;0;1726;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-01;SONDA NELATON PVC N° 14 T/K94;IPR;HOSP. PRIVADO (CORDOBA);2025-01;0,869565;553;0;1106;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;SONDA NELATON PVC N° 14 T/K94;IPR;SWISS MEDICAL GROUP;2025-01;0,130435;83;0;166;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-02;SONDA NELATON PVC N° 14 T/K94;IPR;HOSP. PRIVADO (CORDOBA);2025-02;0,917431;569;0;1138;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;SONDA NELATON PVC N° 14 T/K94;IPR;SWISS MEDICAL GROUP;2025-02;0,082569;51;0;102;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-03;SONDA NELATON PVC N° 14 T/K94;IPR;6269;2025-03;0,722892;438;0;876;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-03;SONDA NELATON PVC N° 14 T/K94;IPR;SWISS MEDICAL GROUP;2025-03;0,277108;168;0;336;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-04;SONDA NELATON PVC N° 14 T/K94;IPR;HOSP. PRIVADO (CORDOBA);2025-04;0,553633;329;0;658;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;SONDA NELATON PVC N° 14 T/K94;IPR;SWISS MEDICAL GROUP;2025-04;0,446367;265;0;530;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-05;SONDA NELATON PVC N° 14 T/K94;IPR;6766;2025-05;0,21692;127;0;253;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-05;SONDA NELATON PVC N° 14 T/K94;IPR;SWISS MEDICAL GROUP;2025-05;0,78308;457;0;915;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-06;SONDA NELATON PVC N° 14 T/K94;IPR;10057;2025-06;0,061728;35;0;71;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;SONDA NELATON PVC N° 14 T/K94;IPR;6269;2025-06;0,148148;85;0;170;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;SONDA NELATON PVC N° 14 T/K94;IPR;HOSP. PRIVADO (CORDOBA);2025-06;0,123457;71;0;142;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;SONDA NELATON PVC N° 14 T/K94;IPR;SWISS MEDICAL GROUP;2025-06;0,666667;383;0;767;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-07;SONDA NELATON PVC N° 14 T/K94;IPR;HOSP. PRIVADO (CORDOBA);2025-07;0,758929;431;0;862;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;SONDA NELATON PVC N° 14 T/K94;IPR;SWISS MEDICAL GROUP;2025-07;0,241071;137;0;274;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-08;SONDA NELATON PVC N° 14 T/K94;IPR;6867;2025-08;0,076923;43;0;86;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-08;SONDA NELATON PVC N° 14 T/K94;IPR;HOSP. PRIVADO (CORDOBA);2025-08;0,230769;130;0;259;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-08;SONDA NELATON PVC N° 14 T/K94;IPR;SWISS MEDICAL GROUP;2025-08;0,692308;389;0;778;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-09;SONDA NELATON PVC N° 14 T/K94;IPR;HOSP. PRIVADO (CORDOBA);2025-09;0,689655;384;0;768;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;SONDA NELATON PVC N° 14 T/K94;IPR;SWISS MEDICAL GROUP;2025-09;0,310345;173;0;346;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-10;SONDA NELATON PVC N° 14 T/K94;IPR;6269;2025-10;0,8;442;0;883;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-10;SONDA NELATON PVC N° 14 T/K94;IPR;SWISS MEDICAL GROUP;2025-10;0,2;110;0;221;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-11;SONDA NELATON PVC N° 14 T/K94;IPR;7283;2025-11;0,035714;20;0;39;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;SONDA NELATON PVC N° 14 T/K94;IPR;SWISS MEDICAL GROUP;2025-11;0,964286;528;0;1057;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-12;SONDA NELATON PVC N° 14 T/K94;IPR;SWISS MEDICAL GROUP;2025-12;1,0;545;0;1090;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-04;SONDA NELATON PVC N° 14 T/K94;IPU;IPU JUJUY;2025-04;1,0;84;0;168;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-05;SONDA NELATON PVC N° 14 T/K94;IPU;IPU JUJUY;2025-05;1,0;84;0;168;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-07;SONDA NELATON PVC N° 14 T/K94;IPU;IPU JUJUY;2025-07;1,0;84;0;168;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-08;SONDA NELATON PVC N° 14 T/K94;IPU;IPU JUJUY;2025-08;1,0;84;0;168;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-09;SONDA NELATON PVC N° 14 T/K94;IPU;IPU JUJUY;2025-09;1,0;84;0;168;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;SONDA NELATON PVC N° 14 T/K94;IPU;IPU JUJUY;2025-10;1,0;84;0;168;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-11;SONDA NELATON PVC N° 14 T/K94;IPU;IPU JUJUY;2025-11;1,0;84;0;168;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-12;SONDA NELATON PVC N° 14 T/K94;IPU;IPU JUJUY;2025-12;1,0;84;0;168;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-01;SONDA NELATON PVC N° 14 T/K94;OSP;O.S.GASTRONOMICO;2025-01;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
2026-02;SONDA NELATON PVC N° 14 T/K94;OSP;O.S.GASTRONOMICO;2025-02;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;0
2026-01;SONDA NELATON PVC N° 16 T/K95;DRO;12627;2025-01;0,069767;10;0;21;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
2026-01;SONDA NELATON PVC N° 16 T/K95;DRO;8071;2025-01;0,930233;138;0;275;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
2026-02;SONDA NELATON PVC N° 16 T/K95;DRO;8071;2025-02;0,952381;141;0;282;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;0
2026-02;SONDA NELATON PVC N° 16 T/K95;DRO;9851;2025-02;0,047619;7;0;14;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;0
2026-03;SONDA NELATON PVC N° 16 T/K95;DRO;8071;2025-03;1,0;148;0;296;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;1
2026-04;SONDA NELATON PVC N° 16 T/K95;DRO;12627;2025-04;1,0;148;0;296;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-05;SONDA NELATON PVC N° 16 T/K95;DRO;8071;2025-05;1,0;148;0;296;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-06;SONDA NELATON PVC N° 16 T/K95;DRO;7987;2025-06;1,0;148;0;296;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-07;SONDA NELATON PVC N° 16 T/K95;DRO;12627;2025-07;0,333333;49;0;99;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-07;SONDA NELATON PVC N° 16 T/K95;DRO;9851;2025-07;0,666667;99;0;197;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-08;SONDA NELATON PVC N° 16 T/K95;DRO;12627;2025-08;0,021277;3;0;6;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-08;SONDA NELATON PVC N° 16 T/K95;DRO;8071;2025-08;0,978723;145;0;290;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-09;SONDA NELATON PVC N° 16 T/K95;DRO;9851;2025-09;1,0;148;0;296;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-01;SONDA NELATON PVC N° 16 T/K95;IPR;SWISS MEDICAL GROUP;2025-01;1,0;1484;0;2968;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-02;SONDA NELATON PVC N° 16 T/K95;IPR;SWISS MEDICAL GROUP;2025-02;1,0;1527;0;3054;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-03;SONDA NELATON PVC N° 16 T/K95;IPR;SWISS MEDICAL GROUP;2025-03;1,0;1564;0;3128;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-05;SONDA NELATON PVC N° 16 T/K95;IPR;SWISS MEDICAL GROUP;2025-05;1,0;1621;0;3242;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-06;SONDA NELATON PVC N° 16 T/K95;IPR;SWISS MEDICAL GROUP;2025-06;1,0;1643;0;3286;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-08;SONDA NELATON PVC N° 16 T/K95;IPR;8035;2025-08;1,0;1678;0;3356;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-09;SONDA NELATON PVC N° 16 T/K95;IPR;8035;2025-09;0,321027;543;0;1086;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;SONDA NELATON PVC N° 16 T/K95;IPR;8162;2025-09;0,060995;103;0;206;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;SONDA NELATON PVC N° 16 T/K95;IPR;GAMMA;2025-09;0,617978;1046;0;2091;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-10;SONDA NELATON PVC N° 16 T/K95;IPR;GAMMA;2025-10;1,0;1704;0;3408;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-11;SONDA NELATON PVC N° 16 T/K95;IPR;6280;2025-11;0,013962;24;0;48;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;SONDA NELATON PVC N° 16 T/K95;IPR;7283;2025-11;0,001745;3;0;6;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;SONDA NELATON PVC N° 16 T/K95;IPR;8035;2025-11;0,69808;1197;0;2393;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;SONDA NELATON PVC N° 16 T/K95;IPR;8162;2025-11;0,069808;120;0;239;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;SONDA NELATON PVC N° 16 T/K95;IPR;GAMMA;2025-11;0,006981;12;0;24;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;SONDA NELATON PVC N° 16 T/K95;IPR;OROÑO;2025-11;0,209424;359;0;718;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-12;SONDA NELATON PVC N° 16 T/K95;IPR;6689;2025-12;0,001524;3;0;5;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-12;SONDA NELATON PVC N° 16 T/K95;IPR;GAMMA;2025-12;0,947663;1632;0;3264;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-12;SONDA NELATON PVC N° 16 T/K95;IPR;OROÑO;2025-12;0,050813;88;0;175;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-07;SONDA NELATON PVC N° 16 T/K95;IPU;IPU JUJUY;2025-07;1,0;24;0;48;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-10;SONDA NELATON PVC N° 16 T/K95;IPU;IPU JUJUY;2025-10;1,0;24;0;48;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-03;SONDA NELATON PVC N° 18 T/K96;DRO;FERAVAL;2025-03;1,0;12;0;24;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;1
2026-06;SONDA NELATON PVC N° 18 T/K96;DRO;1610;2025-06;0,4;5;0;10;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-06;SONDA NELATON PVC N° 18 T/K96;DRO;8071;2025-06;0,6;7;0;14;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-07;SONDA NELATON PVC N° 18 T/K96;DRO;9851;2025-07;1,0;12;0;24;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-08;SONDA NELATON PVC N° 18 T/K96;DRO;9851;2025-08;1,0;12;0;24;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-10;SONDA NELATON PVC N° 18 T/K96;DRO;8315;2025-10;1,0;12;0;24;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-02;SONDA NELATON PVC N° 18 T/K96;IPU;8658;2025-02;1,0;58;0;116;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;0
2026-04;SONDA NELATON PVC N° 18 T/K96;IPU;IPU JUJUY;2025-04;1,0;58;0;116;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-05;SONDA NELATON PVC N° 18 T/K96;IPU;IPU JUJUY;2025-05;1,0;58;0;116;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-07;SONDA NELATON PVC N° 18 T/K96;IPU;IPU JUJUY;2025-07;1,0;58;0;116;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-10;SONDA NELATON PVC N° 18 T/K96;IPU;IPU JUJUY;2025-10;1,0;58;0;116;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-04;SONDA NELATON PVC N° 8 T/K92;DRO;EQUS;2025-04;1,0;200;0;400;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-06;SONDA NELATON PVC N° 8 T/K92;DRO;8071;2025-06;1,0;200;0;400;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-07;SONDA NELATON PVC N° 8 T/K92;DRO;EURO PHARMA;2025-07;1,0;200;0;400;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-08;SONDA NELATON PVC N° 8 T/K92;DRO;8315;2025-08;1,0;200;0;400;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-09;SONDA NELATON PVC N° 8 T/K92;DRO;8315;2025-09;0,8;160;0;320;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-09;SONDA NELATON PVC N° 8 T/K92;DRO;GRUPO POSADAS;2025-09;0,2;40;0;80;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;SONDA NELATON PVC N° 8 T/K92;DRO;9851;2025-10;0,25;50;0;100;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;SONDA NELATON PVC N° 8 T/K92;DRO;FERAVAL;2025-10;0,75;150;0;300;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-11;SONDA NELATON PVC N° 8 T/K92;DRO;8315;2025-11;0,909091;182;0;364;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA NELATON PVC N° 8 T/K92;DRO;FERAVAL;2025-11;0,090909;18;0;36;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-12;SONDA NELATON PVC N° 8 T/K92;DRO;8315;2025-12;0,142857;29;0;57;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;SONDA NELATON PVC N° 8 T/K92;DRO;FERAVAL;2025-12;0,714286;143;0;286;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;SONDA NELATON PVC N° 8 T/K92;DRO;GRUPO POSADAS;2025-12;0,142857;29;0;57;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-01;SONDA NELATON PVC N° 8 T/K92;IPR;6852;2025-01;0,107143;118;0;236;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;SONDA NELATON PVC N° 8 T/K92;IPR;HOSP. PRIVADO (CORDOBA);2025-01;0,892857;985;0;1970;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-02;SONDA NELATON PVC N° 8 T/K92;IPR;HOSP. PRIVADO (CORDOBA);2025-02;1,0;1067;0;2134;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-03;SONDA NELATON PVC N° 8 T/K92;IPR;6594;2025-03;0,277778;288;0;576;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-03;SONDA NELATON PVC N° 8 T/K92;IPR;6811;2025-03;0,027778;29;0;58;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-03;SONDA NELATON PVC N° 8 T/K92;IPR;6813;2025-03;0,277778;288;0;576;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-03;SONDA NELATON PVC N° 8 T/K92;IPR;HOSP. PRIVADO (CORDOBA);2025-03;0,416667;432;0;864;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-04;SONDA NELATON PVC N° 8 T/K92;IPR;12675;2025-04;0,590319;597;0;1194;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;SONDA NELATON PVC N° 8 T/K92;IPR;6811;2025-04;0,00059;1;0;1;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;SONDA NELATON PVC N° 8 T/K92;IPR;6852;2025-04;0,070838;72;0;143;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;SONDA NELATON PVC N° 8 T/K92;IPR;HOSP. PRIVADO (CORDOBA);2025-04;0,041322;42;0;84;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;SONDA NELATON PVC N° 8 T/K92;IPR;HOSPITAL ITALIANO ROSARIO;2025-04;0,177096;179;0;358;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;SONDA NELATON PVC N° 8 T/K92;IPR;SWISS MEDICAL GROUP;2025-04;0,119835;121;0;242;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-05;SONDA NELATON PVC N° 8 T/K92;IPR;12675;2025-05;0,797384;789;0;1579;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-05;SONDA NELATON PVC N° 8 T/K92;IPR;6766;2025-05;0,003191;3;0;6;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-05;SONDA NELATON PVC N° 8 T/K92;IPR;6852;2025-05;0,017549;17;0;35;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-05;SONDA NELATON PVC N° 8 T/K92;IPR;HOSP. PRIVADO (CORDOBA);2025-05;0,102106;101;0;202;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-05;SONDA NELATON PVC N° 8 T/K92;IPR;SWISS MEDICAL GROUP;2025-05;0,07977;79;0;158;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-06;SONDA NELATON PVC N° 8 T/K92;IPR;12675;2025-06;0,732049;711;0;1422;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;SONDA NELATON PVC N° 8 T/K92;IPR;6811;2025-06;0,004378;4;0;9;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;SONDA NELATON PVC N° 8 T/K92;IPR;6852;2025-06;0,065674;64;0;128;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;SONDA NELATON PVC N° 8 T/K92;IPR;HOSP. PRIVADO (CORDOBA);2025-06;0,197023;191;0;383;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;SONDA NELATON PVC N° 8 T/K92;IPR;SWISS MEDICAL GROUP;2025-06;0,000876;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-07;SONDA NELATON PVC N° 8 T/K92;IPR;12675;2025-07;0,047642;45;0;91;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;SONDA NELATON PVC N° 8 T/K92;IPR;6811;2025-07;0,004764;5;0;9;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;SONDA NELATON PVC N° 8 T/K92;IPR;6852;2025-07;0,040495;39;0;77;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;SONDA NELATON PVC N° 8 T/K92;IPR;7391;2025-07;0,001906;2;0;4;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;SONDA NELATON PVC N° 8 T/K92;IPR;HOSP. PRIVADO (CORDOBA);2025-07;0,28585;273;0;546;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;SONDA NELATON PVC N° 8 T/K92;IPR;HOSPITAL ITALIANO ROSARIO;2025-07;0,428776;409;0;819;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
